0.0125  0.0125  0.3
0.0375  0.0125  0.3
0.0625  0.0125  0.3
0.0875  0.0125  0.3
0.0125  0.0375  0.3
0.0375  0.0375  0.3
0.0625  0.0375  0.3
0.0875  0.0375  0.3
0.0125  0.0625  0.3
0.0375  0.0625  0.3
0.0625  0.0625  0.3
0.0875  0.0625  0.3
0.0125  0.0875  0.3
0.0375  0.0875  0.3
0.0625  0.0875  0.3
0.0875  0.0875  0.3


