0.007 	1.64003e-06 	2.02406e-07 	6.69027e-24 	1.69528e-06 	-1.78228e-23 	1.66688e-06
0.014584 	3.71202e-06 	5.51182e-07 	2.22183e-23 	3.85735e-06 	-7.11763e-23 	3.78287e-06
0.0221679 	5.17155e-06 	6.29732e-07 	8.03067e-24 	5.58214e-06 	-5.42603e-23 	5.37659e-06
0.0297519 	6.12629e-06 	5.34211e-07 	-3.83261e-23 	6.81222e-06 	3.3412e-23 	6.47187e-06
0.0373358 	6.72409e-06 	2.92839e-07 	-3.00919e-23 	7.75843e-06 	4.91213e-23 	7.24584e-06
0.0449198 	7.25292e-06 	3.17619e-08 	1.63435e-23 	8.6158e-06 	3.93161e-23 	7.94033e-06
0.0525038 	7.61138e-06 	-1.93822e-07 	4.48082e-23 	9.27174e-06 	8.1554e-24 	8.44751e-06
0.0600877 	7.95825e-06 	-4.51282e-07 	3.97057e-23 	9.93464e-06 	-2.31553e-24 	8.95139e-06
0.0676717 	8.27758e-06 	-7.14799e-07 	-5.30323e-24 	1.05791e-05 	1.30126e-23 	9.43142e-06
0.0752556 	8.55049e-06 	-9.17972e-07 	-6.83341e-23 	1.10824e-05 	9.54e-25 	9.81903e-06
0.0828396 	8.8155e-06 	-1.16296e-06 	-7.81086e-23 	1.1616e-05 	-4.28778e-24 	1.02172e-05
0.0904236 	9.08051e-06 	-1.40795e-06 	-8.78832e-23 	1.21497e-05 	-9.52956e-24 	1.06154e-05
0.0980075 	9.31192e-06 	-1.656e-06 	-2.92816e-23 	1.26897e-05 	-9.96605e-24 	1.09998e-05
0.105591 	9.54997e-06 	-1.85365e-06 	-2.98443e-23 	1.31021e-05 	-4.72171e-23 	1.13246e-05
0.113175 	9.78092e-06 	-2.09151e-06 	-1.93867e-23 	1.35566e-05 	-3.90424e-23 	1.16666e-05
0.120759 	1.00119e-05 	-2.32938e-06 	-8.929e-24 	1.40111e-05 	-3.08676e-23 	1.20086e-05
0.128343 	1.02428e-05 	-2.56725e-06 	1.52867e-24 	1.44655e-05 	-2.26928e-23 	1.23506e-05
0.135927 	1.04303e-05 	-2.80806e-06 	-6.52726e-24 	1.49593e-05 	-3.71079e-23 	1.26904e-05
0.143511 	1.06501e-05 	-3.01575e-06 	-2.26029e-24 	1.5332e-05 	1.59703e-23 	1.29841e-05
0.151095 	1.08692e-05 	-3.2337e-06 	1.68739e-25 	1.57115e-05 	4.5612e-23 	1.32819e-05
0.158679 	1.1086e-05 	-3.46106e-06 	5.57011e-25 	1.6102e-05 	5.40841e-23 	1.3585e-05
0.166263 	1.13028e-05 	-3.68842e-06 	9.45283e-25 	1.64926e-05 	6.25562e-23 	1.38881e-05
0.173847 	1.15196e-05 	-3.91579e-06 	1.33356e-24 	1.68832e-05 	7.10283e-23 	1.41912e-05
0.181431 	1.16999e-05 	-4.14421e-06 	-1.72526e-24 	1.73148e-05 	7.04443e-23 	1.44986e-05
0.189015 	1.18917e-05 	-4.366e-06 	3.65945e-24 	1.77072e-05 	7.4061e-23 	1.47904e-05
0.196599 	1.21082e-05 	-4.57779e-06 	2.22353e-23 	1.80333e-05 	8.57557e-23 	1.50579e-05
0.204183 	1.23231e-05 	-4.78923e-06 	3.28212e-23 	1.83574e-05 	8.51915e-23 	1.53249e-05
0.211767 	1.25353e-05 	-5.00014e-06 	3.09285e-23 	1.86781e-05 	6.54821e-23 	1.55912e-05
0.219351 	1.27475e-05 	-5.21104e-06 	2.90359e-23 	1.89989e-05 	4.57727e-23 	1.58574e-05
0.226935 	1.29597e-05 	-5.42195e-06 	2.71433e-23 	1.93197e-05 	2.60633e-23 	1.61237e-05
0.234519 	1.31666e-05 	-5.63298e-06 	2.35793e-23 	1.96463e-05 	2.35804e-24 	1.63912e-05
0.242103 	1.33489e-05 	-5.84461e-06 	1.21609e-23 	2.00002e-05 	-4.01251e-23 	1.66649e-05
0.249687 	1.35315e-05 	-6.05614e-06 	7.45714e-25 	2.03531e-05 	-8.25005e-23 	1.69381e-05
0.257271 	1.37507e-05 	-6.25903e-06 	-1.03979e-23 	2.06211e-05 	-1.15727e-22 	1.71769e-05
0.264855 	1.39699e-05 	-6.46193e-06 	-2.15416e-23 	2.0889e-05 	-1.48954e-22 	1.74158e-05
0.272439 	1.4189e-05 	-6.66478e-06 	-3.26422e-23 	2.11569e-05 	-1.8211e-22 	1.76546e-05
0.280023 	1.43975e-05 	-6.84977e-06 	-2.65692e-23 	2.13908e-05 	-1.87051e-22 	1.78761e-05
0.287607 	1.4606e-05 	-7.03476e-06 	-2.04961e-23 	2.16248e-05 	-1.91992e-22 	1.80977e-05
0.29519 	1.48145e-05 	-7.21975e-06 	-1.44231e-23 	2.18587e-05 	-1.96933e-22 	1.83192e-05
0.302774 	1.5023e-05 	-7.40474e-06 	-8.35009e-24 	2.20926e-05 	-2.01873e-22 	1.85408e-05
0.310358 	1.52265e-05 	-7.58974e-06 	5.76136e-24 	2.23287e-05 	-1.92387e-22 	1.87644e-05
0.317942 	1.5424e-05 	-7.77476e-06 	2.96478e-23 	2.25674e-05 	-1.65356e-22 	1.89905e-05
0.325526 	1.56215e-05 	-7.95979e-06 	5.35342e-23 	2.28061e-05 	-1.38325e-22 	1.92165e-05
0.33311 	1.58235e-05 	-8.14145e-06 	7.15524e-23 	2.30308e-05 	-1.14579e-22 	1.94349e-05
0.340694 	1.60405e-05 	-8.31205e-06 	7.02132e-23 	2.32091e-05 	-1.01666e-22 	1.9628e-05
0.348278 	1.62575e-05 	-8.48264e-06 	6.88741e-23 	2.33875e-05 	-8.87527e-23 	1.9821e-05
0.355862 	1.64744e-05 	-8.65323e-06 	6.7535e-23 	2.35658e-05 	-7.58397e-23 	2.00141e-05
0.363446 	1.66914e-05 	-8.82382e-06 	6.61959e-23 	2.37442e-05 	-6.29267e-23 	2.02071e-05
0.37103 	1.68929e-05 	-8.97319e-06 	6.61468e-23 	2.38886e-05 	-4.86332e-23 	2.03788e-05
0.378614 	1.7086e-05 	-9.11122e-06 	6.67869e-23 	2.40148e-05 	-3.3602e-23 	2.05392e-05
0.386198 	1.72791e-05 	-9.24925e-06 	6.74271e-23 	2.4141e-05 	-1.85707e-23 	2.06995e-05
0.393782 	1.74722e-05 	-9.38729e-06 	6.80673e-23 	2.42673e-05 	-3.53944e-24 	2.08598e-05
0.401366 	1.76647e-05 	-9.5224e-06 	6.75016e-23 	2.43873e-05 	1.05961e-23 	2.10178e-05
0.40895 	1.78548e-05 	-9.64747e-06 	6.27873e-23 	2.44859e-05 	2.16501e-23 	2.11677e-05
0.416534 	1.80449e-05 	-9.77254e-06 	5.80729e-23 	2.45846e-05 	3.27041e-23 	2.13176e-05
0.424118 	1.8235e-05 	-9.89761e-06 	5.33586e-23 	2.46833e-05 	4.37581e-23 	2.14675e-05
0.431702 	1.84251e-05 	-1.00227e-05 	4.86443e-23 	2.47819e-05 	5.48121e-23 	2.16174e-05
