3.033407927E+00	2.856744640E-02	0	0
3.027219296E+00	1.348314434E-01	0	0
3.021030426E+00	2.338675410E-01	0	0
3.014841557E+00	3.239935338E-01	0	0
3.008652925E+00	4.044441283E-01	0	0
3.002464056E+00	4.750080705E-01	0	0
2.996275425E+00	5.358154774E-01	0	0
2.990086555E+00	5.877588391E-01	0	0
2.983897924E+00	6.316426396E-01	0	0
2.977709055E+00	6.690059900E-01	0	0
2.971520424E+00	7.010797262E-01	0	0
2.965331554E+00	7.284660935E-01	0	0
2.959142923E+00	7.521960139E-01	0	0
2.952954054E+00	7.729118466E-01	0	0
2.946765423E+00	7.911300659E-01	0	0
2.940576553E+00	8.072895408E-01	0	0
2.934387922E+00	8.218181729E-01	0	0
2.928199053E+00	8.348344564E-01	0	0
2.922010422E+00	8.467810750E-01	0	0
2.915821552E+00	8.575841188E-01	0	0
2.909632683E+00	8.676022291E-01	0	0
2.903444052E+00	8.768813610E-01	0	0
2.897255182E+00	8.854489923E-01	0	0
2.891066551E+00	8.934755921E-01	0	0
2.884877682E+00	9.010146260E-01	0	0
2.878689051E+00	9.081085920E-01	0	0
2.872500181E+00	9.148104787E-01	0	0
2.866311550E+00	9.211511612E-01	0	0
2.860122681E+00	9.271745086E-01	0	0
2.853934050E+00	9.328981042E-01	0	0
2.847745180E+00	9.383521080E-01	0	0
2.841556549E+00	9.435642958E-01	0	0
2.835367680E+00	9.485516548E-01	0	0
2.829179049E+00	9.533326626E-01	0	0
2.822990179E+00	9.579239488E-01	0	0
2.816801548E+00	9.623401165E-01	0	0
2.810612679E+00	9.665967822E-01	0	0
2.804423809E+00	9.706593752E-01	0	0
2.798235178E+00	9.745724797E-01	0	0
2.792046309E+00	9.783528447E-01	0	0
2.785857677E+00	9.820198417E-01	0	0
2.779668808E+00	9.855098724E-01	0	0
2.773480177E+00	9.888770580E-01	0	0
2.767291307E+00	9.921703339E-01	0	0
2.761102676E+00	9.952773452E-01	0	0
2.754913807E+00	9.983198047E-01	0	0
2.748725176E+00	1.001236796E+00	0	0
2.742536306E+00	1.004053712E+00	0	0
2.736347675E+00	1.006771922E+00	0	0
2.730158806E+00	1.009382486E+00	0	0
2.723970175E+00	1.011900663E+00	0	0
2.717781305E+00	1.014328718E+00	0	0
2.711592674E+00	1.016643047E+00	0	0
2.705403805E+00	1.018913150E+00	0	0
2.699215174E+00	1.021020532E+00	0	0
2.693026304E+00	1.023127913E+00	0	0
2.686837435E+00	1.025060773E+00	0	0
2.680648804E+00	1.026951909E+00	0	0
2.674459934E+00	1.028783441E+00	0	0
2.668271303E+00	1.030481696E+00	0	0
2.662082434E+00	1.032180071E+00	0	0
2.655893803E+00	1.033741951E+00	0	0
2.649704933E+00	1.035227895E+00	0	0
2.643516302E+00	1.036728263E+00	0	0
2.637327433E+00	1.038042665E+00	0	0
2.631138802E+00	1.039334655E+00	0	0
2.624949932E+00	1.040626168E+00	0	0
2.618761301E+00	1.041731596E+00	0	0
2.612572432E+00	1.042825937E+00	0	0
2.606383801E+00	1.043920875E+00	0	0
2.600194931E+00	1.044836283E+00	0	0
2.594006300E+00	1.045744658E+00	0	0
2.587817430E+00	1.046653986E+00	0	0
2.581628561E+00	1.047412157E+00	0	0
2.575439930E+00	1.048148155E+00	0	0
2.569251060E+00	1.048879027E+00	0	0
2.563062429E+00	1.049502373E+00	0	0
2.556873560E+00	1.050077081E+00	0	0
2.550684929E+00	1.050651789E+00	0	0
2.544496059E+00	1.051168561E+00	0	0
2.538307428E+00	1.051598072E+00	0	0
2.532118559E+00	1.052029848E+00	0	0
2.525929928E+00	1.052450538E+00	0	0
2.519741058E+00	1.052740812E+00	0	0
2.513552427E+00	1.053033590E+00	0	0
2.507363558E+00	1.053318262E+00	0	0
2.501174927E+00	1.053533316E+00	0	0
2.494986057E+00	1.053670049E+00	0	0
2.488797426E+00	1.053818703E+00	0	0
2.482608557E+00	1.053947091E+00	0	0
2.476419926E+00	1.053970337E+00	0	0
2.470231056E+00	1.053979874E+00	0	0
2.464042187E+00	1.053983688E+00	0	0
2.457853556E+00	1.053952575E+00	0	0
2.451664686E+00	1.053831577E+00	0	0
2.445476055E+00	1.053705573E+00	0	0
2.439287186E+00	1.053581357E+00	0	0
2.433098555E+00	1.053388596E+00	0	0
2.426909685E+00	1.053153872E+00	0	0
2.420721054E+00	1.052909136E+00	0	0
2.414532185E+00	1.052672625E+00	0	0
2.408343554E+00	1.052337408E+00	0	0
2.402154684E+00	1.051983833E+00	0	0
2.395966053E+00	1.051634908E+00	0	0
2.389777184E+00	1.051259041E+00	0	0
2.383588552E+00	1.050821900E+00	0	0
2.377399683E+00	1.050379157E+00	0	0
2.371211052E+00	1.049941540E+00	0	0
2.365022182E+00	1.049439907E+00	0	0
2.358833313E+00	1.048915744E+00	0	0
2.352644682E+00	1.048391581E+00	0	0
2.346455812E+00	1.047852159E+00	0	0
2.340267181E+00	1.047256947E+00	0	0
2.334078312E+00	1.046661854E+00	0	0
2.327889681E+00	1.046066761E+00	0	0
2.321700811E+00	1.045419335E+00	0	0
2.315512180E+00	1.044756055E+00	0	0
2.309323311E+00	1.044092894E+00	0	0
2.303134680E+00	1.043419957E+00	0	0
2.296945810E+00	1.042663813E+00	0	0
2.290757179E+00	1.041917324E+00	0	0
2.284568310E+00	1.041166663E+00	0	0
2.278379679E+00	1.040386677E+00	0	0
2.272190809E+00	1.039572120E+00	0	0
2.266002178E+00	1.038770556E+00	0	0
2.259813309E+00	1.037952185E+00	0	0
2.253624439E+00	1.037099004E+00	0	0
2.247435808E+00	1.036221027E+00	0	0
2.241246939E+00	1.035345197E+00	0	0
2.235058308E+00	1.034463525E+00	0	0
2.228869438E+00	1.033545136E+00	0	0
2.222680807E+00	1.032614470E+00	0	0
2.216491938E+00	1.031676650E+00	0	0
2.210303307E+00	1.030745268E+00	0	0
2.204114437E+00	1.029751539E+00	0	0
2.197925806E+00	1.028743863E+00	0	0
2.191736937E+00	1.027734399E+00	0	0
2.185548306E+00	1.026728630E+00	0	0
2.179359436E+00	1.025671601E+00	0	0
2.173170805E+00	1.024603486E+00	0	0
2.166981936E+00	1.023535371E+00	0	0
2.160793304E+00	1.022463679E+00	0	0
2.154604435E+00	1.021344304E+00	0	0
2.148415804E+00	1.020223737E+00	0	0
2.142226934E+00	1.019104242E+00	0	0
2.136038065E+00	1.017965078E+00	0	0
2.129849434E+00	1.016802311E+00	0	0
2.123660564E+00	1.015639663E+00	0	0
2.117471933E+00	1.014476061E+00	0	0
2.111283064E+00	1.013267517E+00	0	0
2.105094433E+00	1.012021422E+00	0	0
2.098905563E+00	1.010784388E+00	0	0
2.092716932E+00	1.009534121E+00	0	0
2.086528063E+00	1.008244991E+00	0	0
2.080339432E+00	1.006907940E+00	0	0
2.074150562E+00	1.005579829E+00	0	0
2.067961931E+00	1.004237413E+00	0	0
2.061773062E+00	1.002873898E+00	0	0
2.055584431E+00	1.001466751E+00	0	0
2.049395561E+00	1.000048995E+00	0	0
2.043206930E+00	9.986351728E-01	0	0
2.037018061E+00	9.972154498E-01	0	0
2.030829191E+00	9.957708120E-01	0	0
2.024640560E+00	9.943100810E-01	0	0
2.018451691E+00	9.928493500E-01	0	0
2.012263060E+00	9.913955331E-01	0	0
2.006074190E+00	9.898910522E-01	0	0
1.999885559E+00	9.883788228E-01	0	0
1.993696809E+00	9.868665338E-01	0	0
1.987508059E+00	9.853543043E-01	0	0
1.981319308E+00	9.838148355E-01	0	0
1.975130439E+00	9.822717905E-01	0	0
1.968941689E+00	9.807287455E-01	0	0
1.962752938E+00	9.791802764E-01	0	0
1.956564188E+00	9.775814414E-01	0	0
1.950375438E+00	9.759738445E-01	0	0
1.944186687E+00	9.743707776E-01	0	0
1.937997937E+00	9.727520943E-01	0	0
1.931809187E+00	9.711139202E-01	0	0
1.925620437E+00	9.694538713E-01	0	0
1.919431686E+00	9.677992463E-01	0	0
1.913242936E+00	9.661300182E-01	0	0
1.907054186E+00	9.644587040E-01	0	0
1.900865436E+00	9.626945257E-01	0	0
1.894676685E+00	9.609189034E-01	0	0
1.888487935E+00	9.591271281E-01	0	0
1.882299185E+00	9.573523998E-01	0	0
1.876110435E+00	9.555749893E-01	0	0
1.869921684E+00	9.537758231E-01	0	0
1.863732815E+00	9.519698024E-01	0	0
1.857544065E+00	9.501637816E-01	0	0
1.851355314E+00	9.483486414E-01	0	0
1.845166564E+00	9.464482665E-01	0	0
1.838977814E+00	9.445465803E-01	0	0
1.832789063E+00	9.426449537E-01	0	0
1.826600313E+00	9.407370090E-01	0	0
1.820411563E+00	9.388508797E-01	0	0
1.814222813E+00	9.369931221E-01	0	0
1.808034062E+00	9.351429343E-01	0	0
1.801845312E+00	9.332781434E-01	0	0
1.795656562E+00	9.313991070E-01	0	0
1.789467812E+00	9.294086695E-01	0	0
1.783279061E+00	9.274181724E-01	0	0
1.777090311E+00	9.254125953E-01	0	0
1.770901561E+00	9.234111905E-01	0	0
1.764712811E+00	9.214284420E-01	0	0
1.758524060E+00	9.194742441E-01	0	0
1.752335191E+00	9.174879193E-01	0	0
1.746146441E+00	9.155015349E-01	0	0
1.739957690E+00	9.135216475E-01	0	0
1.733768940E+00	9.114370942E-01	0	0
1.727580190E+00	9.092677236E-01	0	0
1.721391439E+00	9.070976973E-01	0	0
1.715202689E+00	9.049272537E-01	0	0
1.709013939E+00	9.027428031E-01	0	0
1.702825189E+00	9.005714059E-01	0	0
1.696636438E+00	8.984236121E-01	0	0
1.690447688E+00	8.962789774E-01	0	0
1.684258938E+00	8.941134214E-01	0	0
1.678070188E+00	8.919326067E-01	0	0
1.671881437E+00	8.895670176E-01	0	0
1.665692687E+00	8.871954679E-01	0	0
1.659503937E+00	8.848012090E-01	0	0
1.653315187E+00	8.824144602E-01	0	0
1.647126317E+00	8.800277114E-01	0	0
1.640937567E+00	8.776399493E-01	0	0
1.634748816E+00	8.752213717E-01	0	0
1.628560066E+00	8.727999926E-01	0	0
1.622371316E+00	8.703786135E-01	0	0
1.616182566E+00	8.679676056E-01	0	0
1.609993815E+00	8.655974865E-01	0	0
1.603805065E+00	8.632273078E-01	0	0
1.597616315E+00	8.608535528E-01	0	0
1.591427565E+00	8.584529161E-01	0	0
1.585238814E+00	8.559348583E-01	0	0
1.579050064E+00	8.534026742E-01	0	0
1.572861314E+00	8.508496284E-01	0	0
1.566672564E+00	8.483027220E-01	0	0
1.560483813E+00	8.458010554E-01	0	0
1.554295063E+00	8.433166742E-01	0	0
1.548106313E+00	8.408216834E-01	0	0
1.541917562E+00	8.383287787E-01	0	0
1.535728693E+00	8.358038664E-01	0	0
1.529539943E+00	8.331958652E-01	0	0
1.523351192E+00	8.305949569E-01	0	0
1.517162442E+00	8.279820681E-01	0	0
1.510973692E+00	8.253461719E-01	0	0
1.504784942E+00	8.227468133E-01	0	0
1.498596191E+00	8.201447725E-01	0	0
1.492407441E+00	8.175172806E-01	0	0
1.486218691E+00	8.149043322E-01	0	0
1.480029941E+00	8.122692108E-01	0	0
1.473841190E+00	8.095943928E-01	0	0
1.467652440E+00	8.069161773E-01	0	0
1.461463690E+00	8.042295575E-01	0	0
1.455274940E+00	8.015198708E-01	0	0
1.449086189E+00	7.988255620E-01	0	0
1.442897439E+00	7.961395979E-01	0	0
1.436708689E+00	7.934238911E-01	0	0
1.430519938E+00	7.906950712E-01	0	0
1.424331069E+00	7.879476547E-01	0	0
1.418142319E+00	7.851757407E-01	0	0
1.411953568E+00	7.824008465E-01	0	0
1.405764818E+00	7.796411514E-01	0	0
1.399576068E+00	7.768682241E-01	0	0
1.393387318E+00	7.740898132E-01	0	0
1.387198567E+00	7.713140249E-01	0	0
1.381009817E+00	7.685064077E-01	0	0
1.374821067E+00	7.656729221E-01	0	0
1.368632317E+00	7.628574371E-01	0	0
1.362443566E+00	7.600112557E-01	0	0
1.356254816E+00	7.571547031E-01	0	0
1.350066066E+00	7.542911768E-01	0	0
1.343877316E+00	7.513938546E-01	0	0
1.337688565E+00	7.484931946E-01	0	0
1.331499815E+00	7.456050515E-01	0	0
1.325311065E+00	7.426742911E-01	0	0
1.319122314E+00	7.397410274E-01	0	0
1.312933445E+00	7.368074656E-01	0	0
1.306744695E+00	7.338374853E-01	0	0
1.300555944E+00	7.308721542E-01	0	0
1.294367194E+00	7.279094458E-01	0	0
1.288178444E+00	7.249186039E-01	0	0
1.281989694E+00	7.219254971E-01	0	0
1.275800943E+00	7.189189792E-01	0	0
1.269612193E+00	7.158924341E-01	0	0
1.263423443E+00	7.128829956E-01	0	0
1.257234693E+00	7.098639607E-01	0	0
1.251045942E+00	7.068350315E-01	0	0
1.244857192E+00	7.038142085E-01	0	0
1.238668442E+00	7.007891536E-01	0	0
1.232479692E+00	6.977833509E-01	0	0
1.226290941E+00	6.947755218E-01	0	0
1.220102191E+00	6.917525530E-01	0	0
1.213913441E+00	6.887288690E-01	0	0
1.207724690E+00	6.856898665E-01	0	0
1.201535821E+00	6.826518178E-01	0	0
1.195347071E+00	6.796193123E-01	0	0
1.189158320E+00	6.765556335E-01	0	0
1.182969570E+00	6.734893918E-01	0	0
1.176780820E+00	6.704111099E-01	0	0
1.170592070E+00	6.673093438E-01	0	0
1.164403319E+00	6.642075777E-01	0	0
1.158214569E+00	6.610750556E-01	0	0
1.152025819E+00	6.579263210E-01	0	0
1.145837069E+00	6.547780037E-01	0	0
1.139648318E+00	6.516133547E-01	0	0
1.133459568E+00	6.484191418E-01	0	0
1.127270818E+00	6.451881528E-01	0	0
1.121082067E+00	6.419660449E-01	0	0
1.114893317E+00	6.387377977E-01	0	0
1.108704567E+00	6.355038285E-01	0	0
1.102515817E+00	6.322741508E-01	0	0
1.096327066E+00	6.290122271E-01	0	0
1.090138197E+00	6.257548332E-01	0	0
1.083949447E+00	6.224860549E-01	0	0
1.077760696E+00	6.192554832E-01	0	0
1.071571946E+00	6.160175204E-01	0	0
1.065383196E+00	6.127603054E-01	0	0
1.059194446E+00	6.094620228E-01	0	0
1.053005695E+00	6.061589718E-01	0	0
1.046816945E+00	6.028947234E-01	0	0
1.040628195E+00	5.996594429E-01	0	0
1.034439445E+00	5.964227915E-01	0	0
1.028250694E+00	5.931137800E-01	0	0
1.022061944E+00	5.898008943E-01	0	0
1.015873194E+00	5.865313411E-01	0	0
1.009684443E+00	5.832893252E-01	0	0
1.003495693E+00	5.800247192E-01	0	0
9.973068833E-01	5.767005682E-01	0	0
9.911181331E-01	5.733705759E-01	0	0
9.849293828E-01	5.699505210E-01	0	0
9.787406325E-01	5.665025711E-01	0	0
9.725518823E-01	5.630901456E-01	0	0
9.663631320E-01	5.597525835E-01	0	0
9.601743817E-01	5.564131141E-01	0	0
9.539855719E-01	5.529876351E-01	0	0
9.477968216E-01	5.495520830E-01	0	0
9.416080713E-01	5.461369157E-01	0	0
9.354193211E-01	5.427429676E-01	0	0
9.292305708E-01	5.393449664E-01	0	0
9.230418205E-01	5.359082222E-01	0	0
9.168530703E-01	5.324715972E-01	0	0
9.106643200E-01	5.290359259E-01	0	0
9.044755697E-01	5.255982876E-01	0	0
8.982867599E-01	5.221418738E-01	0	0
8.920980096E-01	5.186566114E-01	0	0
8.859092593E-01	5.151987076E-01	0	0
8.797205091E-01	5.117117763E-01	0	0
8.735317588E-01	5.082200766E-01	0	0
8.673430085E-01	5.046807528E-01	0	0
8.611542583E-01	5.011385679E-01	0	0
8.549655080E-01	4.975624681E-01	0	0
8.487767577E-01	4.939760268E-01	0	0
8.425879478E-01	4.903668761E-01	0	0
