1.000000000000000000e+00 4.532860000000000222e-01 5.000000000000000278e-02 9.109643970477352415e-01
2.000000000000000000e+00 6.135970000000000139e-03 5.000000000000000278e-02 8.720833367171583195e-01
3.000000000000000000e+00 6.135970000000000139e-03 5.000000000000000278e-02 8.708521175742360843e-01
4.000000000000000000e+00 5.269910000000000046e-03 5.000000000000000278e-02 8.709227902425652479e-01
5.000000000000000000e+00 5.269910000000000046e-03 5.000000000000000278e-02 8.717439680415289827e-01
6.000000000000000000e+00 5.269730000000000247e-03 5.000000000000000278e-02 8.723356065427640971e-01
7.000000000000000000e+00 6.135970000000000139e-03 5.000000000000000278e-02 8.728318195502161592e-01
8.000000000000000000e+00 4.532860000000000222e-01 5.000000000000000278e-02 9.106946769610283487e-01
1.000000000000000000e+00 4.650659999999999794e-01 5.000000000000000278e-02 9.091913992216975604e-01
2.000000000000000000e+00 1.881740000000000149e-02 5.000000000000000278e-02 8.314057756860686599e-01
3.000000000000000000e+00 1.881740000000000149e-02 5.000000000000000278e-02 8.197270871085169386e-01
4.000000000000000000e+00 1.729719999999999869e-02 5.000000000000000278e-02 8.225444462693438652e-01
5.000000000000000000e+00 1.729719999999999869e-02 5.000000000000000278e-02 8.280872999868480466e-01
6.000000000000000000e+00 1.729609999999999828e-02 5.000000000000000278e-02 8.326444969225792470e-01
7.000000000000000000e+00 1.881740000000000149e-02 5.000000000000000278e-02 8.375497804072780106e-01
8.000000000000000000e+00 4.650659999999999794e-01 5.000000000000000278e-02 9.043228781682914885e-01
1.000000000000000000e+00 4.801579999999999737e-01 5.000000000000000278e-02 9.554608391030467995e-01
2.000000000000000000e+00 3.508399999999999713e-02 5.000000000000000278e-02 8.171030172642532730e-01
3.000000000000000000e+00 3.508399999999999713e-02 5.000000000000000278e-02 7.801416411421857600e-01
4.000000000000000000e+00 3.271929999999999977e-02 5.000000000000000278e-02 7.923285318364482466e-01
5.000000000000000000e+00 3.271929999999999977e-02 5.000000000000000278e-02 8.088833120704024271e-01
6.000000000000000000e+00 3.271559999999999746e-02 5.000000000000000278e-02 8.237387598066827632e-01
