1.000000000000000000e+00 4.532860000000000222e-01 5.000000000000000278e-02 3.899485966006245308e-01
2.000000000000000000e+00 6.135970000000000139e-03 5.000000000000000278e-02 4.261685018971477779e-01
3.000000000000000000e+00 6.135970000000000139e-03 5.000000000000000278e-02 3.276108919336828684e-02
4.000000000000000000e+00 5.269910000000000046e-03 5.000000000000000278e-02 3.415231230159920806e-02
5.000000000000000000e+00 5.269910000000000046e-03 5.000000000000000278e-02 3.536265620324696712e-02
6.000000000000000000e+00 5.269730000000000247e-03 5.000000000000000278e-02 3.599353649551439993e-02
7.000000000000000000e+00 6.135970000000000139e-03 5.000000000000000278e-02 3.559553208871624186e-02
8.000000000000000000e+00 4.532860000000000222e-01 5.000000000000000278e-02 4.960599969096366468e-01
1.000000000000000000e+00 4.650659999999999794e-01 5.000000000000000278e-02 3.962311797288555204e-01
2.000000000000000000e+00 1.881740000000000149e-02 5.000000000000000278e-02 4.506563646852521643e-01
3.000000000000000000e+00 1.881740000000000149e-02 5.000000000000000278e-02 5.765015881980950496e-02
4.000000000000000000e+00 1.729719999999999869e-02 5.000000000000000278e-02 5.133431694118861799e-02
5.000000000000000000e+00 1.729719999999999869e-02 5.000000000000000278e-02 5.372190007461785655e-02
6.000000000000000000e+00 1.729609999999999828e-02 5.000000000000000278e-02 5.491581849461590892e-02
7.000000000000000000e+00 1.881740000000000149e-02 5.000000000000000278e-02 6.425158686759968596e-02
8.000000000000000000e+00 4.650659999999999794e-01 5.000000000000000278e-02 4.848797540231744030e-01
1.000000000000000000e+00 4.801579999999999737e-01 5.000000000000000278e-02 3.910395890093409377e-01
2.000000000000000000e+00 3.508399999999999713e-02 5.000000000000000278e-02 6.232690974134303952e-01
3.000000000000000000e+00 3.508399999999999713e-02 5.000000000000000278e-02 2.331957460493903067e-01
4.000000000000000000e+00 3.271929999999999977e-02 5.000000000000000278e-02 1.980794800841918779e-01
5.000000000000000000e+00 3.271929999999999977e-02 5.000000000000000278e-02 1.998927521543081287e-01
6.000000000000000000e+00 3.271559999999999746e-02 5.000000000000000278e-02 2.005634242454388261e-01
7.000000000000000000e+00 3.508399999999999713e-02 5.000000000000000278e-02 2.389307664373347961e-01
8.000000000000000000e+00 4.801579999999999737e-01 5.000000000000000278e-02 4.842716370529019376e-01
1.000000000000000000e+00 4.994899999999999896e-01 5.000000000000000278e-02 3.521719429895325271e-01
2.000000000000000000e+00 5.595119999999999955e-02 5.000000000000000278e-02 6.950993245225428607e-01
3.000000000000000000e+00 5.595119999999999955e-02 5.000000000000000278e-02 4.927592910793646697e-01
4.000000000000000000e+00 5.249449999999999950e-02 5.000000000000000278e-02 4.714742795061889202e-01
5.000000000000000000e+00 5.249449999999999950e-02 5.000000000000000278e-02 4.699994604126859765e-01
6.000000000000000000e+00 5.248499999999999693e-02 5.000000000000000278e-02 4.702420397010402819e-01
7.000000000000000000e+00 5.595119999999999955e-02 5.000000000000000278e-02 4.894007957350836047e-01
8.000000000000000000e+00 4.994899999999999896e-01 5.000000000000000278e-02 3.487512428834838030e-01
1.000000000000000000e+00 5.242449999999999610e-01 5.000000000000000278e-02 3.297419608722244599e-01
2.000000000000000000e+00 8.272359999999999436e-02 5.000000000000000278e-02 5.882302556514582559e-01
3.000000000000000000e+00 8.272359999999999436e-02 5.000000000000000278e-02 6.113451547086263815e-01
4.000000000000000000e+00 7.785150000000000403e-02 5.000000000000000278e-02 5.951950364947875549e-01
5.000000000000000000e+00 7.785150000000000403e-02 5.000000000000000278e-02 5.875884475788778483e-01
6.000000000000000000e+00 7.783070000000000266e-02 5.000000000000000278e-02 5.808119357709304875e-01
7.000000000000000000e+00 8.272359999999999436e-02 5.000000000000000278e-02 5.898748530684732039e-01
8.000000000000000000e+00 5.242449999999999610e-01 5.000000000000000278e-02 3.795032875165287312e-01
1.000000000000000000e+00 5.559330000000000105e-01 5.000000000000000278e-02 3.015015672196288965e-01
2.000000000000000000e+00 1.170780000000000015e-01 5.000000000000000278e-02 5.244482550012384836e-01
3.000000000000000000e+00 1.170780000000000015e-01 5.000000000000000278e-02 6.844676946397010298e-01
4.000000000000000000e+00 1.103660000000000058e-01 5.000000000000000278e-02 6.706142933794946304e-01
5.000000000000000000e+00 1.103660000000000058e-01 5.000000000000000278e-02 6.553356570729533814e-01
6.000000000000000000e+00 1.103240000000000054e-01 5.000000000000000278e-02 6.401755950607909140e-01
7.000000000000000000e+00 1.170780000000000015e-01 5.000000000000000278e-02 6.402703427029723393e-01
8.000000000000000000e+00 5.559330000000000105e-01 5.000000000000000278e-02 4.338624030420673017e-01
1.000000000000000000e+00 5.825139999999999763e-01 5.000000000000000278e-02 2.830012136730968297e-01
2.000000000000000000e+00 1.611700000000000077e-01 5.000000000000000278e-02 4.599345468983987439e-01
3.000000000000000000e+00 1.611700000000000077e-01 5.000000000000000278e-02 3.256057279175804675e-01
4.000000000000000000e+00 1.520569999999999977e-01 5.000000000000000278e-02 7.332050739542493867e-01
5.000000000000000000e+00 1.520569999999999977e-01 5.000000000000000278e-02 7.150302964957433449e-01
6.000000000000000000e+00 1.519780000000000020e-01 5.000000000000000278e-02 4.228227941851515070e-01
7.000000000000000000e+00 1.611700000000000077e-01 5.000000000000000278e-02 6.816272466873157798e-01
8.000000000000000000e+00 5.825139999999999763e-01 5.000000000000000278e-02 5.094954537502397462e-01
1.000000000000000000e+00 6.052880000000000482e-01 5.000000000000000278e-02 2.670345485922113182e-01
2.000000000000000000e+00 2.177769999999999984e-01 5.000000000000000278e-02 3.907003158871033555e-01
3.000000000000000000e+00 2.177769999999999984e-01 5.000000000000000278e-02 2.644922260747326059e-01
4.000000000000000000e+00 2.055170000000000052e-01 5.000000000000000278e-02 2.629153157197687829e-01
5.000000000000000000e+00 2.055170000000000052e-01 5.000000000000000278e-02 2.878062384212098923e-01
6.000000000000000000e+00 2.053719999999999990e-01 5.000000000000000278e-02 3.427786102025978110e-01
7.000000000000000000e+00 2.177769999999999984e-01 5.000000000000000278e-02 3.795883067105495501e-01
8.000000000000000000e+00 6.052880000000000482e-01 5.000000000000000278e-02 6.097957575164009159e-01
1.000000000000000000e+00 6.483959999999999724e-01 5.000000000000000278e-02 2.359830038658254359e-01
2.000000000000000000e+00 2.904720000000000080e-01 5.000000000000000278e-02 3.216729321934040930e-01
3.000000000000000000e+00 2.904720000000000080e-01 5.000000000000000278e-02 2.242913121183170155e-01
4.000000000000000000e+00 2.740659999999999763e-01 5.000000000000000278e-02 2.156284588916011491e-01
5.000000000000000000e+00 2.740659999999999763e-01 5.000000000000000278e-02 2.253942086411694912e-01
6.000000000000000000e+00 2.738079999999999958e-01 5.000000000000000278e-02 2.701909113722928413e-01
7.000000000000000000e+00 2.904720000000000080e-01 5.000000000000000278e-02 3.073808571046666160e-01
8.000000000000000000e+00 6.483959999999999724e-01 5.000000000000000278e-02 7.361182657341370783e-01
1.000000000000000000e+00 7.147200000000000220e-01 5.000000000000000278e-02 1.750259483982072040e-01
2.000000000000000000e+00 3.838719999999999910e-01 5.000000000000000278e-02 2.585599806464398132e-01
