1.000000000000000000e+00 4.532860000000000222e-01 5.000000000000000278e-02 1.524506698592032194e-01
2.000000000000000000e+00 6.135970000000000139e-03 5.000000000000000278e-02 1.939232030099042325e-01
3.000000000000000000e+00 6.135970000000000139e-03 5.000000000000000278e-02 2.452422499780214649e-01
4.000000000000000000e+00 5.269910000000000046e-03 5.000000000000000278e-02 2.027565688150603784e-01
5.000000000000000000e+00 5.269910000000000046e-03 5.000000000000000278e-02 2.204334744267674728e-01
6.000000000000000000e+00 5.269730000000000247e-03 5.000000000000000278e-02 2.389134628510209413e-01
7.000000000000000000e+00 6.135970000000000139e-03 5.000000000000000278e-02 1.361761254129921217e-01
8.000000000000000000e+00 4.532860000000000222e-01 5.000000000000000278e-02 6.538229165972749002e-02
1.000000000000000000e+00 4.650659999999999794e-01 5.000000000000000278e-02 1.470189528797914702e-01
2.000000000000000000e+00 1.881740000000000149e-02 5.000000000000000278e-02 1.619733455143104739e-01
3.000000000000000000e+00 1.881740000000000149e-02 5.000000000000000278e-02 2.204059139772954756e-01
4.000000000000000000e+00 1.729719999999999869e-02 5.000000000000000278e-02 1.971316496195136547e-01
5.000000000000000000e+00 1.729719999999999869e-02 5.000000000000000278e-02 2.374699792245561769e-01
6.000000000000000000e+00 1.729609999999999828e-02 5.000000000000000278e-02 2.728831585428023176e-01
7.000000000000000000e+00 1.881740000000000149e-02 5.000000000000000278e-02 1.559003821101356269e-01
8.000000000000000000e+00 4.650659999999999794e-01 5.000000000000000278e-02 8.440079547034919083e-02
1.000000000000000000e+00 4.801579999999999737e-01 5.000000000000000278e-02 1.166695688654940388e-01
2.000000000000000000e+00 3.508399999999999713e-02 5.000000000000000278e-02 1.225001377448106110e-01
3.000000000000000000e+00 3.508399999999999713e-02 5.000000000000000278e-02 1.797694228272873618e-01
4.000000000000000000e+00 3.271929999999999977e-02 5.000000000000000278e-02 1.704002747282087060e-01
5.000000000000000000e+00 3.271929999999999977e-02 5.000000000000000278e-02 2.380604455139058440e-01
6.000000000000000000e+00 3.271559999999999746e-02 5.000000000000000278e-02 2.968648753065468160e-01
7.000000000000000000e+00 3.508399999999999713e-02 5.000000000000000278e-02 1.878901654407661437e-01
