1.000000000000000000e+00 4.532860000000000222e-01 5.000000000000000278e-02 0.000000000000000000e+00
2.000000000000000000e+00 6.135970000000000139e-03 5.000000000000000278e-02 0.000000000000000000e+00
3.000000000000000000e+00 6.135970000000000139e-03 5.000000000000000278e-02 7.830978403211602545e-02
4.000000000000000000e+00 5.269910000000000046e-03 5.000000000000000278e-02 7.858802865376222913e-02
5.000000000000000000e+00 5.269910000000000046e-03 5.000000000000000278e-02 7.883009743409177816e-02
6.000000000000000000e+00 5.269730000000000247e-03 5.000000000000000278e-02 7.895627349254524807e-02
7.000000000000000000e+00 6.135970000000000139e-03 5.000000000000000278e-02 7.887667261118559703e-02
8.000000000000000000e+00 4.532860000000000222e-01 5.000000000000000278e-02 4.572979842870746048e-02
1.000000000000000000e+00 4.650659999999999794e-01 5.000000000000000278e-02 5.195581697274065866e-18
2.000000000000000000e+00 1.881740000000000149e-02 5.000000000000000278e-02 0.000000000000000000e+00
3.000000000000000000e+00 1.881740000000000149e-02 5.000000000000000278e-02 7.837875729806402514e-02
4.000000000000000000e+00 1.729719999999999869e-02 5.000000000000000278e-02 7.896032031225024006e-02
5.000000000000000000e+00 1.729719999999999869e-02 5.000000000000000278e-02 7.943783693893607945e-02
6.000000000000000000e+00 1.729609999999999828e-02 5.000000000000000278e-02 7.967795545028008575e-02
7.000000000000000000e+00 1.881740000000000149e-02 5.000000000000000278e-02 7.969904290762207244e-02
8.000000000000000000e+00 4.650659999999999794e-01 5.000000000000000278e-02 4.649555514115785021e-02
1.000000000000000000e+00 4.801579999999999737e-01 5.000000000000000278e-02 3.339947621504726211e-02
2.000000000000000000e+00 3.508399999999999713e-02 5.000000000000000278e-02 0.000000000000000000e+00
3.000000000000000000e+00 3.508399999999999713e-02 5.000000000000000278e-02 7.959868233765612922e-02
4.000000000000000000e+00 3.271929999999999977e-02 5.000000000000000278e-02 8.013415101447296518e-02
5.000000000000000000e+00 3.271929999999999977e-02 5.000000000000000278e-02 8.049680542849618758e-02
6.000000000000000000e+00 3.271559999999999746e-02 5.000000000000000278e-02 8.064276683150622960e-02
7.000000000000000000e+00 3.508399999999999713e-02 5.000000000000000278e-02 8.074568641524504375e-02
8.000000000000000000e+00 4.801579999999999737e-01 5.000000000000000278e-02 8.084687486487912578e-02
1.000000000000000000e+00 4.994899999999999896e-01 5.000000000000000278e-02 1.651725165364598941e-16
2.000000000000000000e+00 5.595119999999999955e-02 5.000000000000000278e-02 0.000000000000000000e+00
